,movie_id,title,tags
4276,309,The Celebration,"a grandios parti to celebr a sixtieth birthday unleash a famili drama with all the lie that conceal horrend secrets. the eldest son, christian, stage a showdown with the popular pater familias; hi provocative, move after-dinn speech dislodg all the masks, which final fall complet as the father-son conflict intensifi and the bewild guest look on. drama suicid father_son_relationship child_abus sexual_abus depress parents_kids_relationship secret birthday twin_sist hoteli country_hous daughter dogme_95 family_reunion lectur child ulrich_thomsen henning_moritzen thomas_bo_larsen paprika_steen birthe_neumann thomas_vinterberg"
4277,27845,Trees Lounge,"tommi ha lost hi job, hi love and hi life. he live in a small apart abov the tree lounge, a bar which he frequent along with a few other regular without lives. he get a job drive an ice cream truck and end up get involv with the seventeen-year-old niec of hi ex-girlfriend. thi get him into seriou troubl with her father. comedi drama bar alcohol independent_film drink steve_buscemi chloë_sevigni carol_kan mark_boone_junior bronson_dudley steve_buscemi"
4278,25784,Journey from the Fall,"thirteen year after the end of the vietnam war, a famili who wa tragic affect by the war are forc to emigr to america. drama vietnam independent_film kiều_chinh long_nguyen diem_lien jayvee_mai_the_hiep khanh_doan ham_tran"
4279,52790,The Basket,"peter coyot (e.t., erin brokovich) and karen allen (the perfect storm) star in thi touch famili drama about the unifi power of basketbal in a commun torn apart by war. both a rivet sport film and a tale of triumph over adversity, the basket is ""a hoop dream movi with a whole lot of heart"" (dalla morn news)! in 1918, when the wheat-farm townspeopl of waterville, washington, welcom home their first wound son from wwi, they'restruck by the harsh realiti of war. and just as bigotri and hatr toward two german orphan divideth close-knit community, a new schoolteacher, martin (coyote), roll into town with some strang idea and an even stranger leather ball. through the brand-new game call basketball, martin strivesto bring harmoni to the town...befor it tear itself apart! drama peter_coyot karen_allen robert_burk amber_willenborg jack_macdonald rich_cowan"
4280,100275,Eddie: The Sleepwalking Cannibal,a once-fam painter rediscov inspir when he befriend a sleepwalk cannibal. horror comedi cannib sleepwalk art_teach thure_lindhardt dylan_smith georgina_reilli alain_goulem stephen_mchatti jonathan_rannel boris_rodriguez
4281,295914,Queen of the Mountains,"at a time when most femal in asia possess littl or no power over their lives, headstrong kurmanjan datka defi her family' author -- and ultim becom the ruler of her nativ kyrgyzstan region. drama action biographi elina_abai_kyzi aziz_muradillayev nasira_mambetov adilet_usubaliyev mirlan_abdulayev sadyk_sher-niyaz bakytbek_turdubaev"
4282,42033,Def-Con 4,"two men and a woman circl the globe in a satellit arm with a nuclear device. the third world war break out, and a few month later the satellit crashes. they surviv the crash but one man get kill by survivor and the other man get caught. the woman stay by the remain of the the satellit but is soon caught by evil punk who have taken power. science_fict post-apocalypt dystopia canuxploit lenore_zann maury_chaykin kate_lynch kevin_k john_walsch paul_donovan digby_cook"
4283,19187,The Hebrew Hammer,a jewish blaxploit hero save hanukkah from the clutch of santa claus' evil son. action comedi independent_film adam_goldberg judy_gr andy_dick mario_van_peebl jonathan_kesselman
4284,46415,Neal 'n' Nikki,"the film, as it name implies, centr on gurneal ""neal"" ahluwalia and nikkita ""nikki"" bakshi (uday chopra and tanisha), two canadian of indian descent, born and rais in british columbia. befor get marri neal want to spend one month on vacat in total freedom by meet women, go to clubs... comedi romanc music uday_chopra tanisha_mukherje abhishek_bachchan richa_pallod gaurav_gera anvita_dutt_guptan arjun_sablok"
4285,38570,The 41–Year–Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,"follow andy, who need to hook up with a hottie, pronto, becaus he hasn't had sex in... well, forev - and hi luck isn't the onli thing that' hard. hi equal horni teenag roommat also need it superbad, and with the help of their nerdi pal, mcanalovin' and hi fake i.d., they may tap more than just a keg. comedi duringcreditssting bryan_callen noureen_dewulf mircea_monro stephen_kramer_glickman austin_michael_scott brad_kaaya craig_moss"
4286,27588,Forget Me Not,"it' graduat weekend, and sandi channing, the popular class presid of her small-town high school, should be enjoy the time of her life. but when her friend start disappearing, sandi discov they have unwittingli awaken the veng spirit of a girl they wrong long ago. fight for her sanity, sandi must unlock a dark secret from her own past befor it' too late. drama horror romanc independent_film carly_schroed cody_linley brie_gabriel chloe_bridg micah_alberti jamieson_stern tyler_oliv"
4287,223,Rebecca,a self-consci bride is torment by the memori of her husband' dead first wife. drama mysteri monte_carlo based_on_novel age_differ secret obsess bride cornwal love suspens rural_set devot housekeep death estat costume_parti film_noir second_wif laurence_olivi joan_fontain george_sand judith_anderson nigel_bruc alfred_hitchcock
4288,9725,Friday the 13th Part 2,"five year after the horribl bloodbath at camp crystal lake, it seem jason voorhe and hi dement mother are in the past. paul open up a new camp close to the infam site, ignor warn to stay away, and a sexually-charg group of counselor follow -- includ child psychologist major ginny. but jason ha been hide out all thi time, and now he' readi for revenge. horror thriller camp summer_camp gore slasher b_horror brisbane_queensland amy_steel john_furey adrienne_k kirsten_bak betsy_palm steve_min"
4289,28580,The Lost Weekend,"don birnam, a long-tim alcoholic, ha been sober for ten day and appear to be over the worst... but hi crave ha just becom more insidious. evad a countri weekend plan by hi brother and girlfriend, he begin a four-day bender that just might be hi last - one way or another. drama desper weekend delirium addict alcohol writer alcohol bat suicidal_thought low_self_esteem film_noir paranoid ray_milland jane_wyman phillip_terri howard_da_silva doris_dowl billy_wild"
4290,23730,C.H.U.D.,"a rash of bizarr murder in new york citi seem to point to a group of grotesqu deform vagrant live in the sewers. a courag policeman, a photo journalist and hi girlfriend, and a nutti bum, who seem to know a lot about the creatures, band togeth to tri and determin what the creatur are and how to stop them. horror science_fict monster mutant shower polic blood_splatt toxic independent_film gore decapit blood zombi new_york_c cannib police_detect flamethrow bum sewer police_investig nuclear_wast hobo john_heard daniel_stern christopher_curri kim_greist laure_matto douglas_cheek"
4291,84197,Filly Brown,"“majo” tonorio, a.k.a. filli brown, is a raw, young lo angel hip-hop artist who spit from the heart. when a sleazi record produc offer her a crack at rap stardom, majo face some daunt choices. with an incarcer mother, a record contract could be the ticket out for her struggl family. but take the deal mean sell out her talent and the true friend who help her to the cusp of success. drama resmine_ati baby_bash david_bianchi jorge_diaz chingo_bl michael_d._olmo youssef_delara"
4292,46256,The Lion of Judah,"upon learn that judah ha been trap in the clutch of the townspeopl and face the possibl of be the sacrific at the annual festival, the stabl mate leav their cozi barn and embark on an adventur to find and free their friend. adventur anim comedi famili palm_sunday jerusalem_judah bethlehem_judah georgina_cordova ernest_borgnin michael_madsen scott_eastwood deryck_broom"
4293,19997,Niagara,"rose loomi and her older, gloomier husband, george, are vacat at a cabin in niagara falls, n.y. the coupl befriend polli and ray cutler, who are honeymoon in the area. polli begin to suspect that someth is amiss between rose and george, and her suspicion grow when she see rose in the arm of anoth man. while ray initi think polli is overreacting, thing between georg and rose soon take a shockingli dark turn. crime drama thriller clock_tow infidel self-defens waterfal delirium murder morgu tour_guid fear pursuit hitchcockian scream unconsci film_noir adultress marilyn_monro joseph_cotten jean_pet max_showalt denis_o'dea henry_hathaway richard_l._breen charles_brackett walter_reisch"
4294,43266,How Green Was My Valley,"at the turn of the centuri in a welsh mine village, the morgan (he stern, she gentle) rais coal-min son and hope their youngest will find a better life. lot of atmosphere, veri sentiment view of pre-union miners' lives. the film is base on the 1939 richard llewellyn novel of the same name. drama wale rural_set coal_min walter_pidgeon maureen_o'hara roddy_mcdowal donald_crisp anna_le john_ford"
